,Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
12661,166,11632,55,1,1,0,14,0,12,0,55,1
12662,29,11685,41,0,1,0,10,0,13,0,41,0
12663,58,11804,38,0,1,0,23,0,3,0,38,0
12664,166,11857,55,1,2,0,14,0,11,0,55,1
12665,100,125,70,1,2,0,15,0,7,0,70,1
12666,146,196,34,0,0,0,34,0,0,0,19,0
12667,92,583,21,0,0,0,21,0,0,0,17,0
12668,166,12812,52,1,1,0,32,0,5,0,52,1
12669,53,12860,34,0,1,0,34,0,0,0,17,0
12670,53,12884,32,0,1,0,32,0,0,0,14,0
12671,92,12899,35,0,1,0,16,0,0,0,35,0
12672,58,12918,56,1,1,0,16,0,10,0,56,1
12673,130,12928,25,0,1,0,25,0,0,0,25,0
12674,58,12958,70,1,2,0,35,0,6,0,70,1
12675,58,3271,62,1,1,0,26,0,3,0,62,1
12676,29,3420,29,0,1,0,29,0,3,0,18,0
12677,29,3420,29,0,1,0,29,0,3,0,18,0
12678,166,3453,38,0,1,0,23,0,9,0,38,0
12679,22,5364,51,1,1,0,14,0,4,0,51,1
12680,22,5364,51,1,1,0,14,0,4,0,51,1
12681,135,7578,113,2,1,0,15,0,2,0,113,2
12682,22,7598,155,3,6,0,0,0,6,0,155,3
12683,69,7608,216,4,1,0,43,0,0,0,216,4
12684,130,7628,39,0,1,0,39,0,1,0,38,0
12685,166,7686,39,0,1,0,22,0,6,0,39,0
12686,166,7686,39,0,1,0,22,0,6,0,39,0
12687,123,7800,32,0,1,0,32,0,0,0,29,0
12688,166,7921,34,0,1,0,13,0,6,0,34,0
12689,116,7927,196,3,1,0,37,0,0,0,196,3
12690,106,7967,22,0,0,0,22,0,0,0,16,0
12691,152,8080,54,1,1,0,27,0,2,0,54,1
12694,166,6571,52,1,1,0,26,0,13,0,52,1
12696,69,6740,30,0,0,0,30,0,0,0,17,0
12697,166,6755,58,1,1,0,16,0,9,0,58,1
12698,123,6805,31,0,1,0,26,0,2,0,31,0
12699,166,7063,84,1,1,0,37,0,4,0,84,1
12700,166,7063,84,1,1,0,37,0,4,0,84,1
12701,166,7063,84,1,1,0,37,0,4,0,84,1
12702,41,7065,51,1,1,0,23,0,6,0,51,1
12703,69,7300,500,5,1,0,43,0,2,0,487,5
12705,159,7345,51,1,2,0,29,0,3,0,51,1
12706,22,7436,36,0,0,0,16,0,2,0,36,0
12707,69,5863,153,3,1,0,38,0,0,0,153,3
12708,69,5863,153,3,1,0,38,0,0,0,153,3
12709,166,5946,79,1,2,0,18,0,8,0,79,1
12710,166,5317,45,0,1,0,34,0,5,0,45,0
12711,166,5355,64,1,2,0,16,0,14,0,64,1
12712,22,5366,16,0,0,0,11,0,0,0,16,0
12713,69,5490,54,1,0,0,26,0,0,0,54,1
12714,39,5514,51,1,1,0,21,0,2,0,51,1
12715,166,5531,52,1,1,0,31,0,2,0,52,1
12716,129,5562,67,1,1,0,40,0,0,0,67,1
12717,122,5634,63,1,1,0,28,0,0,0,63,1
12718,0,5645,64,1,0,0,41,0,0,0,64,1
12719,77,4655,67,1,1,0,67,1,1,0,43,0
12720,166,4713,58,1,2,0,12,0,15,0,58,1
12721,58,4752,40,0,0,0,28,0,2,0,40,0
12722,15,4892,40,0,1,0,21,0,5,0,40,0
12723,130,6290,27,0,1,0,27,0,0,0,15,0
12724,136,6292,87,1,1,0,41,0,3,0,87,1
12725,130,6419,35,0,1,0,33,0,0,0,35,0
12726,166,6501,68,1,2,0,30,0,12,0,68,1
12727,10,12478,41,0,1,0,36,0,0,0,41,0
12728,77,12487,40,0,1,0,40,0,0,0,27,0
12729,8,12499,16,0,0,0,15,0,7,0,16,0
12730,77,12560,67,1,3,0,42,0,5,0,67,1
12731,166,12636,59,1,2,0,26,0,6,0,59,1
12732,109,12655,34,0,1,0,32,0,3,0,34,0
12733,75,3876,53,1,2,0,36,0,8,0,53,1
12735,35,3942,26,0,0,0,26,0,0,0,23,0
12736,12,4650,61,1,3,0,35,0,2,0,61,1
12737,166,346,64,1,1,0,23,0,3,0,64,1
12738,58,356,42,0,1,0,35,0,2,0,42,0
12739,166,399,92,1,3,0,11,0,31,0,92,1
12740,32,479,56,1,1,0,14,0,2,0,56,1
12741,15,484,39,0,1,0,30,0,3,0,39,0
12742,75,756,66,1,1,0,36,0,1,0,66,1
12743,159,796,42,0,1,0,42,0,0,0,14,0
12744,33,903,91,1,1,0,91,1,0,0,72,1
12745,130,920,37,0,1,0,37,0,0,0,26,0
12746,22,935,50,0,1,0,10,0,0,0,50,0
12747,169,1013,163,3,4,0,8,0,8,0,163,3
12748,169,1013,163,3,4,0,8,0,8,0,163,3
12749,169,1013,163,3,4,0,8,0,8,0,163,3
12750,167,2119,36,0,1,0,18,0,2,0,36,0
12751,75,2264,48,0,2,0,42,0,6,0,48,0
12752,106,2459,23,0,0,0,23,0,0,0,18,0
12753,173,2471,42,0,1,0,17,0,0,0,42,0
12754,75,2543,55,1,2,0,36,0,10,0,55,1
12755,172,2552,57,1,1,0,20,0,0,0,57,1
12756,61,2557,109,2,3,0,9,0,11,0,109,2
12757,29,2763,41,0,1,0,30,0,5,0,41,0
12758,166,2783,73,1,1,0,9,0,13,0,73,1
12759,54,2791,46,0,1,0,30,0,3,0,46,0
12760,75,2866,100,2,1,0,35,0,5,0,100,2
12761,75,2894,36,0,1,0,36,0,2,0,22,0
12762,59,175,150,3,4,0,8,0,3,0,150,3
12763,166,183,67,1,1,0,22,0,18,0,67,1
12764,75,336,66,1,1,0,24,0,5,0,66,1
12765,46,353,38,0,1,0,2,0,2,0,38,0
12766,46,353,38,0,1,0,2,0,2,0,38,0
12767,15,462,37,0,1,0,22,0,4,0,37,0
12768,15,781,31,0,1,0,24,0,3,0,31,0
12769,58,835,37,0,0,0,29,0,1,0,37,0
12770,33,993,164,3,4,0,164,3,4,0,149,2
12771,75,1039,56,1,1,0,56,1,1,0,38,0
12772,70,1109,78,1,1,0,35,0,1,0,78,1
12773,166,1140,53,1,1,0,33,0,6,0,53,1
12774,15,13066,44,0,1,0,27,0,4,0,44,0
12775,109,13109,43,0,1,0,25,0,4,0,43,0
12776,38,13150,69,1,1,0,39,0,1,0,69,1
12777,58,13307,84,1,1,0,33,0,3,0,84,1
12778,58,13307,84,1,1,0,33,0,3,0,84,1
12779,58,13342,52,1,1,0,33,0,2,0,52,1
12780,166,13360,46,0,1,0,22,0,13,0,46,0
12781,166,13440,38,0,1,0,23,0,9,0,38,0
12782,33,13667,97,1,3,0,75,1,4,0,97,1
12783,166,13743,99,1,3,0,10,0,30,0,99,1
12784,10,13787,95,1,1,0,36,0,0,0,95,1
12785,152,12271,113,2,1,0,27,0,3,0,113,2
12786,54,12290,50,0,1,0,28,0,3,0,50,0
12787,77,12370,53,1,1,0,53,1,1,0,29,0
12788,77,12408,33,0,1,0,33,0,1,0,18,0
12789,130,12462,54,1,1,0,27,0,1,0,54,1
12790,75,12519,110,2,2,0,30,0,7,0,110,2
12791,85,12586,32,0,1,0,32,0,0,0,27,0
12792,109,12694,44,0,0,0,37,0,1,0,44,0
12793,44,12876,41,0,0,0,34,0,0,0,41,0
12794,162,12893,38,0,1,0,38,0,0,0,13,0
12795,130,1248,45,0,1,0,34,0,0,0,45,0
12796,69,1250,132,2,3,0,103,2,1,0,132,2
12797,159,1292,42,0,1,0,42,0,0,0,26,0
12798,165,1396,27,0,1,0,17,0,0,0,27,0
12800,75,1568,45,0,1,0,32,0,4,0,45,0
12801,166,1748,29,0,1,0,29,0,2,0,14,0
12802,166,1773,45,0,1,0,45,0,3,0,33,0
12803,162,1922,88,1,1,0,38,0,1,0,88,1
12804,32,2028,158,3,6,0,0,0,20,0,158,3
12805,75,2042,56,1,1,0,35,0,3,0,56,1
12806,122,2044,63,1,1,0,23,0,1,0,63,1
12807,129,4307,52,1,1,0,48,0,0,0,52,1
12808,116,4363,175,3,5,0,71,1,8,0,175,3
12809,166,4631,54,1,1,0,47,0,1,0,54,1
12810,166,4696,57,1,1,0,39,0,7,0,57,1
12811,15,4700,50,0,1,0,38,0,2,0,50,0
12812,109,5043,38,0,0,0,38,0,0,0,34,0
12813,166,5058,71,1,1,0,60,1,1,0,71,1
12814,22,5255,75,1,1,0,32,0,1,0,75,1
12815,22,5295,29,0,0,0,21,0,0,0,29,0
12816,130,5424,52,1,1,0,38,0,0,0,52,1
12817,77,5429,78,1,1,0,27,0,17,0,78,1
12818,69,5466,161,3,3,0,41,0,6,0,161,3
12819,130,5840,33,0,1,0,33,0,0,0,12,0
12820,122,3406,54,1,1,0,17,0,0,0,54,1
12821,29,3626,39,0,1,0,30,0,0,0,39,0
12822,106,3107,29,0,0,0,22,0,0,0,29,0
12823,129,3142,58,1,1,0,33,0,2,0,58,1
12824,146,3167,36,0,1,0,33,0,2,0,36,0
12825,155,9615,32,0,0,0,22,0,0,0,32,0
12826,75,9681,71,1,2,0,43,0,4,0,71,1
12827,23,9830,41,0,1,0,41,0,0,0,33,0
12829,34,10007,108,2,1,0,20,0,2,0,108,2
12830,121,10036,23,0,0,0,12,0,1,0,23,0
12831,54,10173,75,1,2,0,20,0,6,0,75,1
12832,164,9036,29,0,1,0,29,0,1,0,12,0
12833,24,9105,50,0,1,0,16,0,0,0,50,0
12834,122,9326,81,1,1,0,14,0,0,0,81,1
12835,122,9326,81,1,1,0,14,0,0,0,81,1
12836,122,9326,81,1,1,0,14,0,0,0,81,1
12837,122,9326,81,1,1,0,14,0,0,0,81,1
12838,122,9326,81,1,1,0,14,0,0,0,81,1
12839,166,9527,49,0,1,0,21,0,14,0,49,0
12840,166,9527,49,0,1,0,21,0,14,0,49,0
12841,22,9560,17,0,0,0,16,0,0,0,17,0
12842,166,10187,81,1,2,0,8,0,33,0,81,1
12843,15,10229,30,0,1,0,30,0,3,0,30,0
12844,166,10245,54,1,1,0,34,0,4,0,54,1
12845,23,10247,48,0,1,0,38,0,0,0,48,0
12846,22,10249,37,0,1,0,14,0,0,0,37,0
12847,58,10254,34,0,1,0,34,0,2,0,34,0
12848,75,10336,64,1,2,0,27,0,7,0,64,1
12849,15,10376,32,0,1,0,32,0,2,0,29,0
12850,166,10418,48,0,1,0,41,0,2,0,48,0
12851,22,10482,55,1,1,0,14,0,2,0,55,1
12852,130,10526,37,0,1,0,32,0,3,0,37,0
12854,33,10574,171,3,4,0,171,3,4,0,141,2
12855,61,10638,73,1,2,0,3,0,7,0,73,1
12856,77,10650,37,0,1,0,37,0,1,0,21,0
12857,122,10754,54,1,1,0,23,0,1,0,54,1
12858,32,12204,30,0,0,0,22,0,2,0,30,0
12859,100,12210,61,1,1,0,13,0,1,0,61,1
12860,130,12327,32,0,1,0,32,0,0,0,13,0
12861,130,6583,29,0,1,0,28,0,4,0,29,0
12863,54,6686,41,0,1,0,30,0,2,0,41,0
12864,54,6686,41,0,1,0,30,0,2,0,41,0
12865,166,7039,94,1,3,0,11,0,34,0,94,1
12866,75,7113,53,1,1,0,33,0,5,0,53,1
12867,75,7113,53,1,1,0,33,0,5,0,53,1
12868,166,7216,45,0,1,0,41,0,10,0,45,0
12869,166,7216,45,0,1,0,41,0,10,0,45,0
12870,166,7216,45,0,1,0,41,0,10,0,45,0
12871,166,7216,45,0,1,0,41,0,10,0,45,0
12872,166,7216,45,0,1,0,41,0,10,0,45,0
12873,166,7216,45,0,1,0,41,0,10,0,45,0
12874,166,7218,73,1,1,0,28,0,11,0,73,1
12875,166,7386,44,0,1,0,27,0,7,0,44,0
12876,22,7429,14,0,1,0,14,0,0,0,13,0
12877,58,7731,35,0,0,0,34,0,1,0,35,0
12878,15,7809,38,0,1,0,33,0,2,0,38,0
12879,152,8069,63,1,1,0,29,0,1,0,63,1
12880,166,8167,69,1,1,0,12,0,13,0,69,1
12881,166,8532,61,1,2,0,15,0,19,0,61,1
12882,69,8603,166,3,3,0,166,3,1,0,140,2
12883,33,8619,205,4,5,0,205,4,4,0,151,3
12884,69,5999,156,3,2,0,132,2,1,0,156,3
12885,136,6043,87,1,1,0,40,0,2,0,87,1
12886,130,6186,49,0,1,0,22,0,9,0,49,0
12887,24,6203,38,0,2,0,12,0,1,0,38,0
12888,114,6215,35,0,0,0,35,0,0,0,17,0
12889,168,6259,95,1,1,0,54,1,0,0,95,1
12890,164,8773,42,0,1,0,29,0,4,0,42,0
12891,162,8793,45,0,1,0,45,0,0,0,6,0
12892,130,8837,39,0,1,0,39,0,0,0,27,0
12893,122,8913,64,1,1,0,23,0,1,0,64,1
12894,122,8913,64,1,1,0,23,0,1,0,64,1
12895,166,8972,52,1,2,0,12,0,15,0,52,1
12896,33,5565,121,2,0,0,62,1,0,0,121,2
12897,33,5565,121,2,0,0,62,1,0,0,121,2
12898,166,5628,58,1,2,0,30,0,13,0,58,1
12899,138,5635,37,0,1,0,16,0,0,0,37,0
12900,77,5726,42,0,1,0,42,0,1,0,19,0
12901,77,5729,36,0,1,0,36,0,1,0,12,0
12902,165,8119,56,1,1,0,14,0,0,0,56,1
12903,165,8265,46,0,1,0,19,0,0,0,46,0
12904,172,8348,19,0,0,0,16,0,0,0,19,0
12905,15,8360,35,0,1,0,30,0,3,0,35,0
12906,34,8414,45,0,1,0,10,0,1,0,45,0
12907,166,8530,46,0,1,0,32,0,9,0,46,0
12908,166,8530,46,0,1,0,32,0,9,0,46,0
12909,166,8557,65,1,2,0,26,0,4,0,65,1
12910,166,8557,65,1,2,0,26,0,4,0,65,1
12911,15,8609,38,0,1,0,29,0,3,0,38,0
12912,58,3324,29,0,0,0,29,0,2,0,29,0
12913,164,3328,35,0,0,0,31,0,1,0,35,0
12914,166,3492,44,0,1,0,44,0,1,0,29,0
12915,9,3548,44,0,1,0,30,0,1,0,44,0
12916,166,3615,43,0,1,0,30,0,11,0,43,0
12917,30,7946,79,1,2,0,9,0,0,0,79,1
12918,59,11879,54,1,1,0,18,0,0,0,54,1
12919,22,12087,20,0,0,0,20,0,0,0,9,0
12920,58,13013,53,1,1,0,27,0,6,0,53,1
12921,109,13099,54,1,1,0,36,0,5,0,54,1
12922,58,13216,60,1,1,0,25,0,9,0,60,1
12923,43,13217,33,0,1,0,12,0,0,0,33,0
12924,143,13223,29,0,0,0,25,0,0,0,29,0
12925,33,5100,55,1,3,0,55,1,0,0,53,1
12926,100,5109,183,3,4,0,4,0,10,0,183,3
12927,166,5147,75,1,1,0,21,0,5,0,75,1
12928,166,5147,75,1,1,0,21,0,5,0,75,1
12929,166,5147,75,1,1,0,21,0,5,0,75,1
12930,22,5172,21,0,0,0,12,0,1,0,21,0
12931,130,9144,33,0,1,0,33,0,0,0,18,0
12932,146,9150,30,0,1,0,22,0,3,0,30,0
12933,22,9182,63,1,2,0,3,0,6,0,63,1
12934,22,9182,63,1,2,0,3,0,6,0,63,1
12935,32,9186,49,0,1,0,8,0,6,0,49,0
12936,55,9212,40,0,2,0,23,0,0,0,40,0
12937,100,9280,77,1,2,0,11,0,3,0,77,1
12938,166,9358,52,1,2,0,23,0,8,0,52,1
12939,166,9358,52,1,2,0,23,0,8,0,52,1
12940,22,9419,68,1,2,0,4,0,3,0,68,1
12941,162,9455,39,0,1,0,39,0,0,0,10,0
12942,54,9561,54,1,1,0,38,0,1,0,54,1
12943,75,9625,33,0,1,0,33,0,3,0,20,0
12944,166,9654,68,1,1,0,25,0,4,0,68,1
12945,76,9880,64,1,1,0,20,0,3,0,64,1
12946,33,10025,148,2,2,0,148,2,5,0,100,2
12947,69,10053,177,3,1,0,36,0,0,0,177,3
12948,33,10077,105,2,2,0,90,1,0,0,105,2
12949,166,10307,28,0,1,0,25,0,5,0,28,0
12950,75,10415,86,1,1,0,40,0,2,0,86,1
12951,9,10732,70,1,1,0,34,0,1,0,70,1
12952,100,10777,58,1,1,0,19,0,1,0,58,1
12953,100,10777,58,1,1,0,19,0,1,0,58,1
12954,100,10850,111,2,2,0,13,0,6,0,111,2
12955,166,10852,132,2,1,0,24,0,0,0,132,2
12956,54,10963,63,1,1,0,20,0,4,0,63,1
12957,69,10983,193,3,1,0,47,0,0,0,193,3
12958,70,11008,205,4,5,0,205,4,4,0,171,3
12959,130,11231,49,0,1,0,41,0,0,0,49,0
12960,166,11947,76,1,1,0,17,0,5,0,76,1
12961,33,11998,167,3,3,0,167,3,1,0,124,2
12962,33,12002,138,2,2,0,138,2,2,0,79,1
12963,162,11701,37,0,1,0,37,0,1,0,11,0
12964,166,11720,57,1,2,0,30,0,3,0,57,1
12965,77,11835,49,0,1,0,49,0,0,0,25,0
12966,166,13408,122,2,4,0,4,0,36,0,122,2
12967,166,13408,122,2,4,0,4,0,36,0,122,2
12968,166,13408,122,2,4,0,4,0,36,0,122,2
12969,58,13549,49,0,1,0,35,0,2,0,49,0
12970,164,13554,32,0,1,0,32,0,3,0,22,0
12971,33,13662,128,2,2,0,128,2,4,0,122,2
12972,33,13662,128,2,2,0,128,2,4,0,122,2
12973,166,13794,60,1,2,0,25,0,11,0,60,1
12974,106,13687,34,0,0,0,22,0,0,0,34,0
12975,33,13720,46,0,2,0,28,0,0,0,46,0
12976,33,13720,46,0,2,0,28,0,0,0,46,0
12977,100,13790,44,0,1,0,24,0,1,0,44,0
12978,100,13792,209,4,4,0,4,0,14,0,209,4
12979,38,13795,71,1,1,0,38,0,1,0,71,1
12980,121,13829,51,1,1,0,18,0,1,0,51,1
12981,79,13837,33,0,1,0,33,0,0,0,26,0
12982,162,13886,67,1,1,0,32,0,2,0,67,1
12983,146,13935,61,1,1,0,19,0,3,0,61,1
12984,109,13843,31,0,1,0,26,0,5,0,31,0
12985,130,13849,54,1,1,0,37,0,0,0,54,1
12986,34,4055,64,1,2,0,10,0,3,0,64,1
12987,34,4055,64,1,2,0,10,0,3,0,64,1
12988,34,4055,64,1,2,0,10,0,3,0,64,1
12989,33,4164,188,3,4,0,188,3,5,0,136,2
12990,160,4213,55,1,1,0,44,0,0,0,55,1
12991,159,4259,39,0,1,0,39,0,0,0,20,0
12992,166,4467,63,1,1,0,20,0,7,0,63,1
12993,8,4416,22,0,0,0,22,0,0,0,15,0
12994,144,1555,500,5,49,0,1,0,30,0,500,5
12995,20,1641,55,1,1,0,43,0,0,0,55,1
12996,109,1685,30,0,0,0,30,0,2,0,26,0
12997,166,1737,85,1,1,0,14,0,11,0,85,1
12998,109,1746,35,0,0,0,35,0,1,0,26,0
12999,166,1845,39,0,1,0,38,0,2,0,39,0
13000,166,1845,39,0,1,0,38,0,2,0,39,0
13001,164,1926,26,0,1,0,20,0,8,0,26,0
13002,165,1941,26,0,1,0,14,0,0,0,26,0
13003,34,2177,18,0,1,0,14,0,0,0,18,0
13004,75,2252,43,0,1,0,43,0,1,0,19,0
13005,161,3985,65,1,3,0,15,0,0,0,65,1
13006,166,4028,65,1,1,0,23,0,15,0,65,1
13007,44,4037,36,0,0,0,31,0,0,0,36,0
13008,33,4107,101,2,2,0,101,2,1,0,100,2
13009,122,4167,71,1,1,0,26,0,1,0,71,1
13010,15,4266,39,0,1,0,22,0,5,0,39,0
13011,75,4284,51,1,1,0,49,0,1,0,51,1
13012,42,3054,72,1,2,0,6,0,1,0,72,1
13013,58,3092,36,0,0,0,27,0,2,0,36,0
13014,15,3117,32,0,0,0,32,0,1,0,31,0
13015,70,3172,39,0,1,0,24,0,0,0,39,0
13016,69,3221,80,1,3,0,69,1,1,0,80,1
13017,22,3308,52,1,2,0,1,0,2,0,52,1
13018,69,2426,60,1,0,0,22,0,0,0,60,1
13019,130,2469,30,0,1,0,30,0,0,0,25,0
13020,61,2524,108,2,4,0,5,0,14,0,108,2
13021,46,2605,31,0,1,0,21,0,1,0,31,0
13022,166,2661,116,2,4,0,9,0,31,0,116,2
13023,75,2672,43,0,1,0,43,0,2,0,42,0
13024,22,2753,27,0,0,0,14,0,0,0,27,0
13025,61,2793,82,1,3,0,7,0,10,0,82,1
13026,22,2819,70,1,2,0,0,0,8,0,70,1
13027,166,3576,100,2,2,0,19,0,10,0,100,2
13028,166,3576,100,2,2,0,19,0,10,0,100,2
13029,22,3742,22,0,0,0,22,0,0,0,11,0
13030,166,3762,81,1,2,0,11,0,7,0,81,1
13031,130,1290,28,0,1,0,28,0,1,0,28,0
13032,166,1340,57,1,1,0,28,0,6,0,57,1
13033,58,11030,32,0,1,0,32,0,2,0,32,0
13034,58,11074,64,1,1,0,35,0,3,0,64,1
13035,54,11105,48,0,1,0,25,0,5,0,48,0
13036,69,11412,169,3,5,0,115,2,5,0,169,3
13038,34,11527,110,2,1,0,17,0,3,0,110,2
13039,34,11527,110,2,1,0,17,0,3,0,110,2
13040,37,10803,52,1,2,0,3,0,12,0,52,1
13041,37,10803,52,1,2,0,3,0,12,0,52,1
13042,37,10803,52,1,2,0,3,0,12,0,52,1
13043,37,10803,52,1,2,0,3,0,12,0,52,1
13044,37,10803,52,1,2,0,3,0,12,0,52,1
13045,37,10803,52,1,2,0,3,0,12,0,52,1
13046,37,10803,52,1,2,0,3,0,12,0,52,1
13047,37,10803,52,1,2,0,3,0,12,0,52,1
13048,37,10803,52,1,2,0,3,0,12,0,52,1
13049,37,10803,52,1,2,0,3,0,12,0,52,1
13050,37,10803,52,1,2,0,3,0,12,0,52,1
13051,37,10803,52,1,2,0,3,0,12,0,52,1
13052,34,10813,65,1,2,0,11,0,6,0,65,1
13053,34,10813,65,1,2,0,11,0,6,0,65,1
13054,130,11532,32,0,1,0,32,0,0,0,16,0
13055,144,11705,84,1,1,0,13,0,13,0,84,1
13056,123,11711,82,1,1,0,35,0,1,0,82,1
13057,123,11796,82,1,1,0,38,0,1,0,82,1
13058,162,5659,53,1,1,0,43,0,0,0,53,1
13059,58,5694,33,0,1,0,33,0,2,0,33,0
13060,109,3201,41,0,1,0,28,0,4,0,41,0
13061,109,3201,41,0,1,0,28,0,4,0,41,0
13062,22,2714,36,0,1,0,7,0,2,0,36,0
13063,111,2812,20,0,1,0,11,0,1,0,20,0
13064,166,2974,141,2,4,0,3,0,37,0,141,2
13065,166,2974,141,2,4,0,3,0,37,0,141,2
13066,127,4337,67,1,1,0,45,0,0,0,67,1
13067,34,3683,117,2,4,0,1,0,8,0,117,2
13068,69,3825,198,3,2,0,128,2,1,0,198,3
13069,58,3865,33,0,1,0,33,0,3,0,33,0
13070,51,4646,36,0,1,0,36,0,0,0,33,0
13071,130,12765,51,1,1,0,39,0,0,0,51,1
13072,146,12821,31,0,1,0,27,0,3,0,31,0
13073,22,12891,152,3,5,0,12,0,15,0,152,3
13074,166,12967,66,1,3,0,4,0,11,0,66,1
13075,166,12967,66,1,3,0,4,0,11,0,66,1
13076,166,12967,66,1,3,0,4,0,11,0,66,1
13077,75,12989,46,0,1,0,46,0,0,0,39,0
13078,58,12435,32,0,1,0,32,0,2,0,26,0
13079,161,12440,80,1,5,0,35,0,2,0,80,1
13080,33,12466,62,1,1,0,46,0,2,0,62,1
13081,54,12498,46,0,1,0,19,0,4,0,46,0
13082,92,12558,29,0,0,0,22,0,0,0,29,0
13083,33,12585,174,3,4,0,174,3,10,0,154,3
13084,130,12598,37,0,1,0,36,0,0,0,37,0
13085,130,12670,33,0,1,0,33,0,0,0,19,0
13086,166,13364,75,1,2,0,41,0,10,0,75,1
13087,166,13435,45,0,1,0,31,0,7,0,45,0
13088,166,13435,45,0,1,0,31,0,7,0,45,0
13089,9,13457,35,0,1,0,28,0,1,0,35,0
13090,166,13481,46,0,1,0,28,0,1,0,46,0
13091,166,13481,46,0,1,0,28,0,1,0,46,0
13092,107,13499,50,0,1,0,22,0,0,0,50,0
13093,164,13523,29,0,0,0,29,0,1,0,25,0
13094,58,13531,38,0,0,0,38,0,0,0,21,0
13095,166,13556,82,1,2,0,7,0,30,0,82,1
13096,122,13078,41,0,1,0,23,0,0,0,41,0
13097,58,13106,37,0,1,0,37,0,1,0,24,0
13098,144,13245,33,0,0,0,21,0,1,0,33,0
13099,144,13245,33,0,0,0,21,0,1,0,33,0
13100,166,13280,54,1,2,0,12,0,17,0,54,1
13101,162,5764,51,1,1,0,43,0,0,0,51,1
13102,166,5907,60,1,1,0,42,0,6,0,60,1
13103,31,5923,65,1,2,0,12,0,0,0,65,1
13104,166,9658,61,1,1,0,30,0,3,0,61,1
13105,166,9711,73,1,1,0,27,0,4,0,73,1
13106,166,9711,73,1,1,0,27,0,4,0,73,1
13107,146,9429,35,0,0,0,35,0,0,0,18,0
13108,29,6076,36,0,1,0,36,0,1,0,31,0
13109,29,6076,36,0,1,0,36,0,1,0,31,0
13110,29,6076,36,0,1,0,36,0,1,0,31,0
13111,29,6076,36,0,1,0,36,0,1,0,31,0
13112,29,6076,36,0,1,0,36,0,1,0,31,0
13113,29,6076,36,0,1,0,36,0,1,0,31,0
13114,172,6137,56,1,1,0,22,0,0,0,56,1
13115,130,6237,36,0,1,0,36,0,2,0,30,0
13116,75,10550,28,0,1,0,28,0,1,0,12,0
13117,54,10585,34,0,1,0,30,0,1,0,34,0
13118,159,10706,55,1,1,0,55,1,0,0,27,0
13119,71,10089,214,4,4,0,214,4,7,0,175,3
13120,34,10911,75,1,1,0,13,0,0,0,75,1
13121,22,10922,71,1,1,0,5,0,7,0,71,1
13122,166,10967,36,0,1,0,36,0,5,0,31,0
13123,75,10979,55,1,1,0,38,0,1,0,55,1
13124,75,11018,60,1,1,0,38,0,1,0,60,1
13125,54,11157,35,0,1,0,26,0,2,0,35,0
13126,122,9680,36,0,1,0,25,0,0,0,36,0
13127,144,9745,35,0,1,0,19,0,1,0,35,0
13128,140,9831,60,1,1,0,41,0,0,0,60,1
13129,166,9858,48,0,1,0,20,0,1,0,48,0
13130,166,9500,108,2,4,0,4,0,19,0,108,2
13131,164,9570,32,0,1,0,32,0,1,0,13,0
13132,58,9573,71,1,2,0,36,0,6,0,71,1
13133,70,11511,21,0,0,0,19,0,0,0,21,0
13134,58,11063,63,1,1,0,30,0,3,0,63,1
13135,161,6120,180,3,2,0,22,0,1,0,180,3
13136,77,6126,55,1,1,0,21,0,8,0,55,1
13137,69,6202,73,1,1,0,14,0,4,0,73,1
13138,69,6202,73,1,1,0,14,0,4,0,73,1
13139,130,6328,44,0,1,0,44,0,0,0,15,0
13140,90,6337,34,0,1,0,34,0,0,0,24,0
13141,69,6393,92,1,2,0,29,0,4,0,92,1
13143,22,6538,26,0,0,0,26,0,0,0,25,0
13144,166,6570,43,0,1,0,42,0,2,0,43,0
13145,166,6580,98,1,3,0,19,0,22,0,98,1
13146,166,6580,98,1,3,0,19,0,22,0,98,1
13147,166,6580,98,1,3,0,19,0,22,0,98,1
13148,166,6580,98,1,3,0,19,0,22,0,98,1
13149,166,6580,98,1,3,0,19,0,22,0,98,1
13150,15,6607,56,1,1,0,39,0,1,0,56,1
13151,75,6665,60,1,1,0,60,1,0,0,50,0
13152,166,6760,79,1,1,0,73,1,2,0,79,1
13153,58,6773,53,1,1,0,46,0,0,0,53,1
13154,65,6795,102,2,1,0,31,0,0,0,102,2
13155,54,6796,40,0,1,0,40,0,0,0,21,0
13156,166,6828,47,0,1,0,47,0,1,0,20,0
13157,166,6828,47,0,1,0,47,0,1,0,20,0
13158,166,6828,47,0,1,0,47,0,1,0,20,0
13159,166,6828,47,0,1,0,47,0,1,0,20,0
13160,166,6828,47,0,1,0,47,0,1,0,20,0
13161,124,6923,41,0,1,0,41,0,1,0,19,0
13162,124,6923,41,0,1,0,41,0,1,0,19,0
13163,130,7166,40,0,1,0,40,0,0,0,39,0
13164,33,7175,99,1,4,0,20,0,14,0,99,1
13165,75,10976,47,0,1,0,47,0,0,0,30,0
13166,58,11047,56,1,1,0,48,0,0,0,56,1
13167,58,11128,60,1,1,0,59,1,0,0,60,1
13168,124,1189,37,0,1,0,37,0,1,0,13,0
